Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9719,   0, 9386,33.12,28.56,0.020781,0.015625
  5, 9468,  24, 7889,29.68, 8.05,0.038281,0.046875
 10, 9361,  30, 8473,28.22,16.05,0.053281,0.093750
 15, 9286,  32, 7921,27.19, 8.49,0.055000,0.093750
 20, 9288,  36, 8505,27.22,16.49,0.058437,0.031250
 25, 9334,  31, 7795,27.85, 6.77,0.057031,0.046875
 30, 9299,  33, 8263,27.37,13.18,0.057656,0.093750
 35, 9229,  47, 8362,26.41,14.53,0.062343,0.046875
 40, 9234,  43, 8094,26.48,10.86,0.060625,0.062500
 45, 9165,  39, 8250,25.53,13.00,0.058281,0.046875
 50, 9089,  46, 8163,24.49,11.81,0.062656,0.062500
