Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,10477,   0,10171,26.47,22.78,0.038125,0.046875
  5,10370,   8, 9614,25.18,16.06,0.046875,0.062500
 10,10428,   2, 9351,25.88,12.88,0.046406,0.062500
 15,10366,   2, 9628,25.13,16.22,0.049531,0.046875
 20,10385,   2, 9280,25.36,12.02,0.048906,0.046875
 25,10403,   1, 9628,25.58,16.22,0.049687,0.046875
 30,10427,   1, 9679,25.87,16.84,0.050468,0.046875
 35,10372,   1, 9683,25.21,16.89,0.053593,0.062500
 40,10373,   1, 9280,25.22,12.02,0.056875,0.046875
 45,10418,   2, 9351,25.76,12.88,0.059531,0.046875
 50,10397,   1, 9638,25.51,16.34,0.057343,0.062500
