Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6766,   0, 6457,20.61,15.10,0.341875,0.343750
  5, 6730,   0, 6457,19.96,15.10,0.341093,0.343750
 10, 6734,   0, 6457,20.04,15.10,0.343593,0.421875
 15, 6751,   0, 6457,20.34,15.10,0.341406,0.328125
 20, 6757,   0, 6457,20.45,15.10,0.352031,0.328125
 25, 6720,   0, 6429,19.79,14.60,0.344062,0.390625
 30, 6725,   0, 6457,19.88,15.10,0.340781,0.328125
 35, 6725,   0, 6457,19.88,15.10,0.342656,0.328125
 40, 6725,   0, 6457,19.88,15.10,0.338593,0.328125
 45, 6737,   0, 6457,20.09,15.10,0.340937,0.375000
 50, 6732,   0, 6457,20.00,15.10,0.340781,0.343750
