Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2072,   0, 2007, 9.11, 5.69,0.370000,0.203125
  5, 2084,   0, 2007, 9.74, 5.69,0.382187,0.312500
 10, 2073,   0, 1993, 9.16, 4.95,0.368437,0.406250
 15, 2079,   0, 1993, 9.48, 4.95,0.370000,0.406250
 20, 2081,   0, 2007, 9.58, 5.69,0.373593,0.375000
 25, 2085,   0, 1977, 9.79, 4.11,0.373906,0.406250
 30, 2086,   0, 2007, 9.85, 5.69,0.368437,0.406250
 35, 2082,   0, 1977, 9.64, 4.11,0.378125,0.390625
 40, 2082,   0, 1988, 9.64, 4.69,0.381406,0.375000
 45, 2075,   0, 2007, 9.27, 5.69,0.377187,0.375000
 50, 2081,   0, 1977, 9.58, 4.11,0.384062,0.406250
