Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8551,   0, 8395,10.97, 8.94,0.012343,0.015625
  5, 8554,   2, 8176,11.00, 6.10,0.014687,0.031250
 10, 8535,   0, 8380,10.76, 8.75,0.022968,0.031250
 15, 8549,   1, 8380,10.94, 8.75,0.023593,0.031250
 20, 8518,   1, 8156,10.54, 5.84,0.024062,0.046875
 25, 8538,   0, 8100,10.80, 5.11,0.026406,0.031250
 30, 8506,   0, 8273,10.38, 7.36,0.025000,0.031250
 35, 8532,   0, 8279,10.72, 7.44,0.024531,0.031250
 40, 8500,   0, 8249,10.30, 7.05,0.024218,0.031250
 45, 8522,   0, 8389,10.59, 8.86,0.027031,0.031250
 50, 8533,   0, 8273,10.73, 7.36,0.027187,0.015625
