Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3865,   0, 3777,16.31,13.66,0.008906,0.015625
  5, 3874,   3, 3777,16.58,13.66,0.008125,0.000000
 10, 3862,   1, 3764,16.22,13.27,0.008281,0.000000
 15, 3848,   1, 3554,15.80, 6.95,0.011718,0.015625
 20, 3870,   0, 3724,16.46,12.07,0.010781,0.015625
 25, 3849,   1, 3672,15.83,10.50,0.011562,0.015625
 30, 3859,   0, 3729,16.13,12.22,0.010625,0.015625
 35, 3840,   0, 3639,15.56, 9.51,0.012031,0.031250
 40, 3840,   1, 3742,15.56,12.61,0.011250,0.015625
 45, 3851,   1, 3555,15.89, 6.98,0.012812,0.015625
 50, 3877,   0, 3769,16.67,13.42,0.012187,0.015625
