Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2119,3,2119,100,1.63,1.63,0.035156
5,2119,3,2119,100,1.63,1.63,0.035937
10,2118,4,2088,1,1.58,0.14,0.036718
15,2117,8,2088,1,1.53,0.14,0.037656
20,2115,13,2088,7,1.44,0.14,0.040625
25,2114,20,2088,13,1.39,0.14,0.044375
30,2113,27,2088,15,1.34,0.14,0.048437
35,2112,32,2088,11,1.29,0.14,0.052656
40,2115,33,2088,12,1.44,0.14,0.054218
45,2117,30,2088,6,1.53,0.14,0.054218
50,2124,28,2090,6,1.87,0.24,0.055312
55,2135,18,2088,1,2.4,0.14,0.051875
60,2144,14,2116,1,2.83,1.49,0.051718
65,2150,9,2119,18,3.12,1.63,0.049375
70,2163,4,2119,9,3.74,1.63,0.047031
75,2161,3,2119,10,3.65,1.63,0.047656
80,2174,2,2119,9,4.27,1.63,0.047812
85,2181,1,2119,5,4.6,1.63,0.0475
90,2178,1,2119,5,4.46,1.63,0.047656
95,2183,0,2119,7,4.7,1.63,0.048125
100,2184,0,2119,2,4.75,1.63,0.047656
