Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3756,5,3751,73,0.13,0.0,0.018125
5,3759,10,3751,55,0.21,0.0,0.020312
10,3755,12,3751,72,0.11,0.0,0.02125
15,3755,21,3751,72,0.11,0.0,0.020937
20,3754,21,3751,76,0.08,0.0,0.022187
25,3755,30,3751,70,0.11,0.0,0.023125
30,3754,46,3751,78,0.08,0.0,0.030468
35,3754,46,3751,81,0.08,0.0,0.030937
40,3755,40,3751,76,0.11,0.0,0.032187
45,3758,55,3751,63,0.19,0.0,0.032187
50,3765,51,3751,43,0.37,0.0,0.026718
55,3772,41,3751,34,0.56,0.0,0.026718
60,3777,36,3751,20,0.69,0.0,0.025
65,3788,23,3751,9,0.99,0.0,0.022968
70,3802,17,3751,8,1.36,0.0,0.021718
75,3794,16,3751,12,1.15,0.0,0.022343
80,3805,8,3751,7,1.44,0.0,0.020156
85,3811,12,3751,7,1.6,0.0,0.022656
90,3825,7,3751,1,1.97,0.0,0.020312
95,3827,2,3751,1,2.03,0.0,0.019531
100,3822,2,3751,1,1.89,0.0,0.02
