Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1833,16,1794,7,10.76,8.4,0.419218
5,1832,26,1734,1,10.69,4.77,0.438437
10,1828,35,1733,2,10.45,4.71,0.458906
15,1810,63,1733,4,9.37,4.71,0.526406
20,1803,81,1718,1,8.94,3.81,0.585468
25,1793,112,1699,1,8.34,2.66,0.682031
30,1793,135,1699,1,8.34,2.66,0.751875
35,1820,112,1717,1,9.97,3.75,0.692187
40,1857,50,1730,1,12.21,4.53,0.49375
45,1887,20,1737,1,14.02,4.95,0.390156
50,1907,7,1819,1,15.23,9.91,0.380937
55,1914,4,1854,2,15.65,12.02,0.356875
60,1915,2,1854,3,15.71,12.02,0.339375
65,1914,1,1854,6,15.65,12.02,0.333125
70,1918,0,1854,4,15.89,12.02,0.331718
75,1924,0,1826,1,16.25,10.33,0.330781
80,1928,0,1854,1,16.5,12.02,0.3325
85,1924,0,1841,1,16.25,11.24,0.331406
90,1926,0,1854,2,16.37,12.02,0.332187
95,1930,0,1854,1,16.62,12.02,0.693593
100,1938,0,1902,11,17.1,14.92,0.689843
