Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,6866,8,6859,86,0.1,0.0,0.030781
5,6861,12,6859,96,0.03,0.0,0.03125
10,6859,13,6859,99,0.0,0.0,0.031093
15,6859,19,6859,98,0.0,0.0,0.033593
20,6859,18,6859,99,0.0,0.0,0.033593
25,6859,26,6859,99,0.0,0.0,0.035156
30,6859,33,6859,98,0.0,0.0,0.03875
35,6861,43,6859,93,0.03,0.0,0.042187
40,6865,58,6859,77,0.09,0.0,0.046875
45,6879,63,6859,52,0.29,0.0,0.049375
50,6894,62,6859,31,0.51,0.0,0.055937
55,6907,72,6859,24,0.7,0.0,0.059843
60,6934,55,6859,11,1.09,0.0,0.0475
65,6964,53,6859,5,1.53,0.0,0.047343
70,6993,52,6859,2,1.95,0.0,0.047187
75,7038,38,6865,1,2.61,0.09,0.043281
80,7045,43,6889,2,2.71,0.44,0.045
85,7066,45,6865,1,3.02,0.09,0.045625
90,7099,33,6898,1,3.5,0.57,0.042031
95,7123,38,6859,1,3.85,0.0,0.043125
100,7128,36,6889,1,3.92,0.44,0.042812
