Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7907,10,7902,96,4.9,4.83,0.161562
5,7898,17,7538,1,4.78,0.0,0.171562
10,7858,43,7538,4,4.25,0.0,0.210312
15,7823,62,7538,9,3.78,0.0,0.239375
20,7785,96,7538,9,3.28,0.0,0.293125
25,7744,111,7538,14,2.73,0.0,0.320781
30,7746,128,7538,16,2.76,0.0,0.354843
35,7749,129,7538,10,2.8,0.0,0.362343
40,7860,94,7589,1,4.27,0.68,0.310468
45,7944,52,7538,1,5.39,0.0,0.241562
50,8011,24,7708,1,6.27,2.26,0.197968
55,8073,9,7829,1,7.1,3.86,0.175312
60,8091,6,7939,2,7.34,5.32,0.170781
65,8118,2,7906,1,7.69,4.88,0.164531
70,8140,1,7906,1,7.99,4.88,0.164531
75,8158,2,7974,2,8.22,5.78,0.16625
80,8165,0,7939,1,8.32,5.32,0.1625
85,8210,0,7939,1,8.91,5.32,0.177187
90,8209,0,7971,2,8.9,5.74,0.161406
95,8222,0,7939,2,9.07,5.32,0.162968
100,8249,0,7971,2,9.43,5.74,0.162968
