Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,955,4,955,90,1.92,1.92,0.190156
5,955,8,955,92,1.92,1.92,0.198437
10,955,10,937,3,1.92,0.0,0.199531
15,955,12,955,97,1.92,1.92,0.205781
20,955,25,937,1,1.92,0.0,0.2275
25,955,22,937,3,1.92,0.0,0.236875
30,954,30,937,4,1.81,0.0,0.239062
35,956,29,937,1,2.03,0.0,0.23875
40,959,16,955,54,2.35,1.92,0.215781
45,962,7,955,46,2.67,1.92,0.199531
50,963,4,955,20,2.77,1.92,0.194843
55,966,2,955,24,3.09,1.92,0.191562
60,966,0,941,2,3.09,0.43,0.189218
65,965,0,955,20,2.99,1.92,0.205
70,969,0,955,13,3.42,1.92,0.190156
75,967,0,955,21,3.2,1.92,0.190312
80,967,0,955,10,3.2,1.92,0.190312
85,969,0,955,19,3.42,1.92,0.190625
90,969,0,955,9,3.42,1.92,0.191562
95,971,0,955,4,3.63,1.92,0.190468
100,971,0,955,10,3.63,1.92,0.192343
