Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3012,11,2898,12,9.13,5.0,0.113125
5,2976,23,2898,29,7.83,5.0,0.119062
10,2955,40,2854,1,7.07,3.41,0.131406
15,2948,47,2760,1,6.81,0.0,0.136406
20,2941,62,2760,2,6.56,0.0,0.150781
25,2932,77,2760,3,6.23,0.0,0.162656
30,2918,98,2760,1,5.72,0.0,0.183281
35,2949,88,2760,3,6.85,0.0,0.174843
40,3004,57,2760,1,8.84,0.0,0.14875
45,3067,27,2898,1,11.12,5.0,0.120937
50,3105,14,2949,1,12.5,6.85,0.107968
55,3121,6,2933,1,13.08,6.27,0.101093
60,3117,3,2930,1,12.93,6.16,0.099218
65,3137,0,2998,1,13.66,8.62,0.09625
70,3131,0,2984,2,13.44,8.12,0.096718
75,3146,0,3024,1,13.99,9.57,0.096718
80,3139,0,2998,1,13.73,8.62,0.096093
85,3140,0,3034,15,13.77,9.93,0.095468
90,3138,0,3034,16,13.7,9.93,0.0975
95,3166,0,3034,15,14.71,9.93,0.0975
100,3143,0,3029,1,13.88,9.75,0.096875
