Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3363,8,3336,66,1.2,0.39,0.021875
5,3351,21,3323,5,0.84,0.0,0.025156
10,3340,35,3323,15,0.51,0.0,0.02625
15,3334,41,3323,42,0.33,0.0,0.027968
20,3332,46,3323,48,0.27,0.0,0.029375
25,3326,57,3323,78,0.09,0.0,0.030781
30,3326,64,3323,75,0.09,0.0,0.033125
35,3326,80,3323,78,0.09,0.0,0.036406
40,3327,79,3323,71,0.12,0.0,0.035781
45,3332,90,3323,53,0.27,0.0,0.03875
50,3350,80,3323,29,0.81,0.0,0.036875
55,3372,72,3323,22,1.47,0.0,0.035781
60,3397,68,3323,8,2.23,0.0,0.034218
65,3426,57,3323,1,3.1,0.0,0.035937
70,3443,56,3323,3,3.61,0.0,0.034687
75,3480,45,3323,3,4.72,0.0,0.031093
80,3504,35,3323,1,5.45,0.0,0.029687
85,3514,34,3323,1,5.75,0.0,0.029531
90,3528,33,3323,1,6.17,0.0,0.0275
95,3544,27,3323,1,6.65,0.0,0.0275
100,3553,30,3359,2,6.92,1.08,0.027812
