Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3187,12,3136,31,3.04,1.39,0.099687
5,3187,16,3101,1,3.04,0.26,0.100625
10,3182,21,3101,1,2.88,0.26,0.105156
15,3177,33,3101,2,2.72,0.26,0.116562
20,3167,45,3093,4,2.39,0.0,0.126406
25,3161,67,3093,6,2.2,0.0,0.146406
30,3159,81,3093,8,2.13,0.0,0.159375
35,3176,71,3093,2,2.68,0.0,0.151406
40,3213,55,3093,1,3.88,0.0,0.139687
45,3250,39,3110,1,5.08,0.55,0.124843
50,3297,16,3102,1,6.6,0.29,0.105937
55,3305,7,3136,1,6.85,1.39,0.098125
60,3327,3,3217,1,7.57,4.01,0.095781
65,3329,1,3223,6,7.63,4.2,0.092656
70,3338,0,3217,1,7.92,4.01,0.104687
75,3345,0,3223,5,8.15,4.2,0.09375
80,3344,0,3223,4,8.12,4.2,0.092968
85,3353,0,3302,22,8.41,6.76,0.093906
90,3341,0,3223,4,8.02,4.2,0.093281
95,3358,0,3223,1,8.57,4.2,0.094218
100,3353,0,3263,1,8.41,5.5,0.094218
