Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7590,20,7294,26,6.56,2.4,0.129531
5,7395,72,7123,10,3.82,0.0,0.184062
10,7288,98,7123,28,2.32,0.0,0.210781
15,7254,103,7123,41,1.84,0.0,0.215
20,7215,113,7123,47,1.29,0.0,0.225468
25,7198,118,7123,57,1.05,0.0,0.231406
30,7209,149,7123,48,1.21,0.0,0.278281
35,7260,141,7123,27,1.92,0.0,0.262812
40,7371,137,7123,4,3.48,0.0,0.257968
45,7479,133,7123,2,5.0,0.0,0.287187
50,7655,116,7143,1,7.47,0.28,0.280781
55,7837,86,7309,1,10.02,2.61,0.210625
60,8029,76,7505,1,12.72,5.36,0.2
65,8190,75,7576,1,14.98,6.36,0.20375
70,8279,48,7554,1,16.23,6.05,0.170156
75,8425,33,7700,1,18.28,8.1,0.153906
80,8543,17,7611,1,19.94,6.85,0.139843
85,8611,19,8071,1,20.89,13.31,0.13875
90,8686,9,7779,1,21.94,9.21,0.127031
95,8652,10,7843,1,21.47,10.11,0.132031
100,8712,4,8224,1,22.31,15.46,0.129687
