Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3610,8,3573,58,5.93,4.84,0.022343
5,3517,49,3408,37,3.2,0.0,0.029843
10,3446,69,3408,77,1.12,0.0,0.03125
15,3444,63,3408,77,1.06,0.0,0.03125
20,3416,64,3408,94,0.23,0.0,0.030625
25,3414,64,3408,96,0.18,0.0,0.031562
30,3415,72,3408,95,0.21,0.0,0.033125
35,3420,77,3408,91,0.35,0.0,0.033593
40,3427,80,3408,84,0.56,0.0,0.035312
45,3447,87,3408,69,1.14,0.0,0.036875
50,3490,96,3408,38,2.41,0.0,0.03875
55,3530,90,3408,24,3.58,0.0,0.037031
60,3562,84,3408,13,4.52,0.0,0.036718
65,3612,59,3408,4,5.99,0.0,0.032343
70,3625,64,3408,4,6.37,0.0,0.032812
75,3656,60,3408,1,7.28,0.0,0.032812
80,3671,57,3471,4,7.72,1.85,0.032343
85,3699,51,3408,1,8.54,0.0,0.030156
90,3714,48,3556,1,8.98,4.34,0.030781
95,3719,34,3556,1,9.13,4.34,0.027031
100,3756,27,3511,1,10.21,3.02,0.026562
