Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7220,19,7211,33,1.93,1.81,0.135781
5,7218,24,7211,35,1.91,1.81,0.142343
10,7217,36,7083,2,1.89,0.0,0.155468
15,7212,39,7083,5,1.82,0.0,0.174687
20,7207,55,7083,5,1.75,0.0,0.193125
25,7201,70,7083,10,1.67,0.0,0.201093
30,7201,93,7083,11,1.67,0.0,0.229218
35,7221,112,7083,7,1.95,0.0,0.255312
40,7293,101,7083,3,2.96,0.0,0.244375
45,7431,90,7166,1,4.91,1.17,0.238906
50,7546,66,7100,1,6.54,0.24,0.204843
55,7687,51,7284,1,8.53,2.84,0.187968
60,7788,38,7252,1,9.95,2.39,0.185937
65,7900,25,7395,1,11.53,4.4,0.158593
70,8001,15,7366,1,12.96,4.0,0.146093
75,8052,10,7642,1,13.68,7.89,0.140468
80,8083,6,7627,1,14.12,7.68,0.135625
85,8147,4,7718,1,15.02,8.97,0.135
90,8173,2,7794,1,15.39,10.04,0.134218
95,8223,2,7790,1,16.09,9.98,0.13125
100,8272,1,7720,2,16.79,8.99,0.135156
