Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1991,16,1946,32,11.54,9.02,1.06
5,1996,29,1927,2,11.82,7.96,1.164687
10,1994,39,1893,1,11.71,6.05,1.297343
15,1980,54,1841,1,10.92,3.14,1.412343
20,1976,70,1841,1,10.7,3.14,1.581875
25,1964,92,1834,1,10.03,2.75,1.734218
30,1958,135,1813,1,9.69,1.57,2.263906
35,1971,98,1845,1,10.42,3.36,1.927968
40,2008,51,1863,1,12.49,4.37,1.458125
45,2033,22,1943,1,13.89,8.85,1.222968
50,2050,8,1976,1,14.85,10.7,1.078593
55,2044,7,1950,2,14.51,9.24,1.057968
60,2049,3,1946,1,14.79,9.02,1.049843
65,2051,1,1972,1,14.9,10.48,1.092031
70,2061,0,1976,1,15.46,10.7,1.018281
75,2053,0,1976,2,15.01,10.7,1.067343
80,2060,0,1999,1,15.41,11.99,1.047812
85,2061,0,2004,8,15.46,12.27,1.014375
90,2066,0,2004,4,15.74,12.27,1.036562
95,2062,0,1976,1,15.52,10.7,0.994375
100,2068,0,2004,1,15.85,12.27,1.056562
