Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7055,18,6966,13,2.86,1.56,0.035468
5,6963,56,6859,6,1.52,0.0,0.045937
10,6917,80,6859,14,0.85,0.0,0.052656
15,6898,79,6859,26,0.57,0.0,0.05375
20,6879,83,6859,46,0.29,0.0,0.053437
25,6873,104,6859,57,0.2,0.0,0.059843
30,6871,106,6859,65,0.17,0.0,0.061718
35,6875,111,6859,57,0.23,0.0,0.063125
40,6886,129,6859,39,0.39,0.0,0.067656
45,6902,128,6859,30,0.63,0.0,0.068281
50,6956,124,6859,4,1.41,0.0,0.068437
55,6995,112,6859,4,1.98,0.0,0.065625
60,7067,102,6865,2,3.03,0.09,0.06125
65,7124,91,6909,1,3.86,0.73,0.057343
70,7183,82,6878,1,4.72,0.28,0.054843
75,7254,78,6955,1,5.76,1.4,0.054375
80,7298,67,6967,1,6.4,1.57,0.051718
85,7306,73,6889,1,6.52,0.44,0.052968
90,7361,63,6977,1,7.32,1.72,0.049687
95,7439,66,7001,1,8.46,2.07,0.052187
100,7474,53,7041,1,8.97,2.65,0.047343
