Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7217,21,7181,30,0.5,0.0,0.115781
5,7210,27,7181,41,0.4,0.0,0.122968
10,7206,38,7181,51,0.35,0.0,0.131718
15,7203,47,7181,53,0.31,0.0,0.14
20,7208,64,7181,46,0.38,0.0,0.156875
25,7200,82,7181,61,0.26,0.0,0.176093
30,7198,111,7181,60,0.24,0.0,0.202656
35,7219,125,7181,36,0.53,0.0,0.215781
40,7275,107,7181,9,1.31,0.0,0.20125
45,7363,87,7181,3,2.53,0.0,0.183281
50,7474,51,7181,1,4.08,0.0,0.148281
55,7598,35,7232,1,5.81,0.71,0.132656
60,7644,21,7325,1,6.45,2.01,0.120937
65,7744,15,7379,1,7.84,2.76,0.114843
70,7792,7,7501,1,8.51,4.46,0.107812
75,7844,6,7289,1,9.23,1.5,0.107187
80,7849,4,7562,1,9.3,5.31,0.109375
85,7898,1,7522,1,9.98,4.75,0.1025
90,7908,1,7523,1,10.12,4.76,0.103125
95,7946,1,7514,1,10.65,4.64,0.102656
100,8009,0,7516,1,11.53,4.67,0.101718
