Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7052,20,7016,20,1.45,0.94,0.034687
5,7036,40,6951,11,1.22,0.0,0.04
10,7002,67,6951,40,0.73,0.0,0.0475
15,6998,76,6951,37,0.68,0.0,0.050625
20,6987,100,6951,45,0.52,0.0,0.057812
25,6976,102,6951,60,0.36,0.0,0.060468
30,6971,113,6951,64,0.29,0.0,0.062968
35,6980,121,6951,52,0.42,0.0,0.064687
40,6981,141,6951,43,0.43,0.0,0.070781
45,7002,114,6951,23,0.73,0.0,0.064062
50,7035,101,6951,8,1.21,0.0,0.059531
55,7064,89,6951,5,1.63,0.0,0.057031
60,7103,58,6951,2,2.19,0.0,0.047812
65,7127,54,6951,1,2.53,0.0,0.046562
70,7148,37,7000,1,2.83,0.7,0.041718
75,7177,30,6995,1,3.25,0.63,0.040156
80,7210,22,7024,1,3.73,1.05,0.037656
85,7236,30,7042,1,4.1,1.31,0.039843
90,7245,20,7041,1,4.23,1.29,0.037343
95,7279,23,6963,1,4.72,0.17,0.03875
100,7295,26,7085,1,4.95,1.93,0.038281
