Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2246,14,2223,39,1.86,0.82,0.065312
5,2217,55,2205,42,0.54,0.0,0.087968
10,2212,58,2205,54,0.32,0.0,0.090625
15,2209,58,2205,75,0.18,0.0,0.09
20,2207,61,2205,87,0.09,0.0,0.092812
25,2206,62,2205,91,0.05,0.0,0.09375
30,2206,63,2205,91,0.05,0.0,0.097656
35,2206,76,2205,86,0.05,0.0,0.10875
40,2209,95,2205,74,0.18,0.0,0.122187
45,2217,94,2205,47,0.54,0.0,0.121875
50,2233,90,2205,15,1.27,0.0,0.121718
55,2254,86,2205,9,2.22,0.0,0.120625
60,2285,74,2205,2,3.63,0.0,0.114843
65,2313,75,2205,1,4.9,0.0,0.117656
70,2345,61,2205,1,6.35,0.0,0.110156
75,2361,40,2235,1,7.07,1.36,0.095468
80,2381,38,2207,1,7.98,0.09,0.094375
85,2405,28,2225,1,9.07,0.91,0.089375
90,2415,30,2259,1,9.52,2.45,0.090312
95,2423,19,2291,1,9.89,3.9,0.08375
100,2422,14,2266,1,9.84,2.77,0.081562
