Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2223,4,2210,47,3.25,2.65,0.038906
5,2211,19,2153,4,2.69,0.0,0.042968
10,2203,36,2153,15,2.32,0.0,0.049843
15,2194,48,2153,27,1.9,0.0,0.055312
20,2181,63,2153,50,1.3,0.0,0.06
25,2178,72,2153,54,1.16,0.0,0.063281
30,2172,89,2153,61,0.88,0.0,0.070312
35,2175,91,2153,54,1.02,0.0,0.071875
40,2190,67,2153,28,1.72,0.0,0.06375
45,2211,45,2153,6,2.69,0.0,0.063437
50,2216,34,2153,7,2.93,0.0,0.05125
55,2229,25,2153,1,3.53,0.0,0.048281
60,2242,12,2168,1,4.13,0.7,0.043906
65,2247,7,2154,1,4.37,0.05,0.041875
70,2258,4,2210,3,4.88,2.65,0.041093
75,2260,1,2182,2,4.97,1.35,0.040156
80,2261,1,2210,7,5.02,2.65,0.040312
85,2269,1,2210,3,5.39,2.65,0.039218
90,2270,1,2206,1,5.43,2.46,0.04
95,2270,0,2210,3,5.43,2.65,0.04125
100,2287,1,2210,1,6.22,2.65,0.040468
