Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7979,17,7965,35,0.23,0.05,0.117031
5,7975,30,7961,7,0.18,0.0,0.129062
10,7970,56,7961,22,0.11,0.0,0.155156
15,7968,64,7961,31,0.09,0.0,0.164218
20,7968,69,7961,40,0.09,0.0,0.169687
25,7966,91,7961,55,0.06,0.0,0.192812
30,7966,94,7961,49,0.06,0.0,0.195937
35,7985,105,7961,35,0.3,0.0,0.207968
40,8042,89,7961,16,1.02,0.0,0.191562
45,8181,73,7961,2,2.76,0.0,0.177031
50,8323,34,7961,2,4.55,0.0,0.136562
55,8400,21,7978,1,5.51,0.21,0.125156
60,8428,10,8010,1,5.87,0.62,0.11375
65,8435,10,8030,1,5.95,0.87,0.114062
70,8488,2,8211,1,6.62,3.14,0.106718
75,8491,1,8267,1,6.66,3.84,0.106093
80,8500,1,8325,1,6.77,4.57,0.106718
85,8499,0,8204,2,6.76,3.05,0.106718
90,8496,0,8204,1,6.72,3.05,0.105625
95,8556,0,8343,1,7.47,4.8,0.105625
100,8539,0,8204,1,7.26,3.05,0.107187
