Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1208,3,1201,48,1.94,1.35,0.183281
5,1206,14,1185,1,1.77,0.0,0.200312
10,1207,22,1185,1,1.86,0.0,0.215468
15,1204,34,1185,1,1.6,0.0,0.239531
20,1203,35,1185,1,1.52,0.0,0.243906
25,1202,68,1185,1,1.43,0.0,0.308906
30,1200,69,1185,7,1.27,0.0,0.315
35,1203,61,1185,2,1.52,0.0,0.306875
40,1207,36,1185,1,1.86,0.0,0.266406
45,1213,21,1199,4,2.36,1.18,0.249531
50,1214,5,1189,1,2.45,0.34,0.210468
55,1216,3,1201,19,2.62,1.35,0.20875
60,1217,2,1199,1,2.7,1.18,0.208593
65,1219,0,1201,9,2.87,1.35,0.205937
70,1219,0,1201,10,2.87,1.35,0.206406
75,1218,0,1199,1,2.78,1.18,0.208593
80,1218,0,1201,5,2.78,1.35,0.207343
85,1220,0,1201,6,2.95,1.35,0.215156
90,1222,0,1199,1,3.12,1.18,0.217656
95,1223,0,1199,1,3.21,1.18,0.210156
100,1225,0,1201,1,3.38,1.35,0.21
