Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3418,6,3416,89,0.06,0.0,0.018906
5,3417,8,3416,95,0.03,0.0,0.020468
10,3416,10,3416,99,0.0,0.0,0.019062
15,3416,10,3416,99,0.0,0.0,0.019375
20,3416,11,3416,100,0.0,0.0,0.020468
25,3416,14,3416,100,0.0,0.0,0.020312
30,3416,21,3416,99,0.0,0.0,0.023125
35,3416,26,3416,98,0.0,0.0,0.022656
40,3417,40,3416,95,0.03,0.0,0.026093
45,3422,49,3416,82,0.18,0.0,0.027031
50,3436,58,3416,63,0.59,0.0,0.029687
55,3457,54,3416,39,1.2,0.0,0.028125
60,3478,48,3416,20,1.81,0.0,0.028125
65,3522,37,3416,11,3.1,0.0,0.025312
70,3527,32,3416,5,3.25,0.0,0.025312
75,3549,32,3416,9,3.89,0.0,0.024531
80,3583,26,3416,5,4.89,0.0,0.024531
85,3600,30,3416,1,5.39,0.0,0.024062
90,3619,21,3416,1,5.94,0.0,0.02375
95,3634,16,3416,1,6.38,0.0,0.021718
100,3641,17,3436,2,6.59,0.59,0.022812
