Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3647,11,3605,34,10.65,9.38,0.097656
5,3620,28,3296,1,9.83,0.0,0.1125
10,3582,46,3296,3,8.68,0.0,0.130468
15,3512,70,3296,5,6.55,0.0,0.152812
20,3454,97,3296,8,4.79,0.0,0.175625
25,3397,119,3296,12,3.06,0.0,0.200156
30,3357,151,3296,26,1.85,0.0,0.23375
35,3370,155,3296,20,2.25,0.0,0.258437
40,3411,142,3296,7,3.49,0.0,0.256718
45,3472,106,3296,3,5.34,0.0,0.232343
50,3537,85,3296,1,7.31,0.0,0.201562
55,3590,67,3345,1,8.92,1.49,0.174062
60,3654,62,3352,1,10.86,1.7,0.16625
65,3691,38,3419,1,11.98,3.73,0.142656
70,3730,21,3403,1,13.17,3.25,0.126093
75,3743,13,3522,1,13.56,6.86,0.119843
80,3775,14,3533,1,14.53,7.19,0.120625
85,3778,5,3537,1,14.62,7.31,0.111875
90,3800,6,3605,35,15.29,9.38,0.113437
95,3770,2,3605,42,14.38,9.38,0.110312
100,3806,0,3605,38,15.47,9.38,0.108281
