Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2549,11,2526,63,1.76,0.84,0.040312
5,2536,30,2505,1,1.24,0.0,0.046562
10,2529,38,2505,10,0.96,0.0,0.049531
15,2522,54,2505,19,0.68,0.0,0.054687
20,2516,66,2505,43,0.44,0.0,0.059531
25,2515,75,2505,51,0.4,0.0,0.06875
30,2511,100,2505,66,0.24,0.0,0.072031
35,2511,111,2505,67,0.24,0.0,0.076093
40,2513,129,2505,48,0.32,0.0,0.083593
45,2516,121,2505,31,0.44,0.0,0.081406
50,2526,114,2505,16,0.84,0.0,0.077656
55,2546,98,2505,8,1.64,0.0,0.073125
60,2556,89,2505,3,2.04,0.0,0.069531
65,2581,61,2506,1,3.03,0.04,0.06
70,2595,54,2506,2,3.59,0.04,0.058437
75,2601,43,2505,1,3.83,0.0,0.05375
80,2610,31,2513,1,4.19,0.32,0.049531
85,2628,27,2534,1,4.91,1.16,0.048125
90,2640,20,2533,1,5.39,1.12,0.046093
95,2637,17,2514,1,5.27,0.36,0.044375
100,2650,11,2546,2,5.79,1.64,0.042968
