Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3823,10,3818,85,7.09,6.95,0.102656
5,3815,16,3707,2,6.86,3.84,0.110468
10,3798,26,3570,2,6.39,0.0,0.1175
15,3758,42,3570,4,5.27,0.0,0.132968
20,3705,63,3570,15,3.78,0.0,0.148593
25,3637,98,3570,28,1.88,0.0,0.175156
30,3619,130,3570,36,1.37,0.0,0.198593
35,3595,160,3570,54,0.7,0.0,0.220781
40,3611,156,3570,37,1.15,0.0,0.217812
45,3654,135,3570,18,2.35,0.0,0.202187
50,3698,116,3570,6,3.59,0.0,0.187187
55,3767,73,3570,1,5.52,0.0,0.152812
60,3829,55,3570,1,7.25,0.0,0.137968
65,3890,32,3654,1,8.96,2.35,0.118281
70,3899,28,3661,1,9.22,2.55,0.115
75,3918,13,3762,1,9.75,5.38,0.101875
80,3935,9,3761,1,10.22,5.35,0.100156
85,3949,8,3754,1,10.62,5.15,0.098125
90,3926,1,3796,3,9.97,6.33,0.092031
95,3963,3,3796,1,11.01,6.33,0.094843
100,3947,2,3763,1,10.56,5.41,0.094218
