Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1743,18,1661,20,7.06,2.03,0.355468
5,1751,24,1661,16,7.56,2.03,0.375625
10,1746,30,1661,18,7.25,2.03,0.413437
15,1743,46,1661,16,7.06,2.03,0.443593
20,1738,56,1661,18,6.76,2.03,0.470156
25,1736,72,1628,2,6.63,0.0,0.538593
30,1742,86,1661,13,7.0,2.03,0.568906
35,1766,93,1661,4,8.48,2.03,0.590156
40,1799,57,1661,1,10.5,2.03,0.482343
45,1842,19,1661,1,13.14,2.03,0.370625
50,1847,9,1683,1,13.45,3.38,0.342343
55,1861,4,1681,1,14.31,3.26,0.325781
60,1863,2,1707,1,14.43,4.85,0.32125
65,1868,1,1740,1,14.74,6.88,0.317812
70,1875,0,1748,1,15.17,7.37,0.316562
75,1885,0,1720,1,15.79,5.65,0.341406
80,1882,0,1720,1,15.6,5.65,0.340781
85,1882,0,1748,3,15.6,7.37,0.334218
90,1887,0,1748,1,15.91,7.37,0.343437
95,1890,0,1785,1,16.09,9.64,0.340625
100,1890,0,1740,1,16.09,6.88,0.331562
