Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7725,5,7725,100,0.13,0.13,0.030937
5,7724,9,7715,5,0.12,0.0,0.032343
10,7724,12,7715,10,0.12,0.0,0.032968
15,7721,24,7715,32,0.08,0.0,0.038593
20,7721,28,7715,37,0.08,0.0,0.040468
25,7719,42,7715,52,0.05,0.0,0.046562
30,7719,47,7715,59,0.05,0.0,0.049531
35,7719,53,7715,59,0.05,0.0,0.052812
40,7720,60,7715,53,0.06,0.0,0.056093
45,7725,71,7715,40,0.13,0.0,0.06
50,7733,73,7715,28,0.23,0.0,0.06125
55,7751,68,7715,16,0.47,0.0,0.060625
60,7771,67,7715,7,0.73,0.0,0.06
65,7785,61,7715,7,0.91,0.0,0.058125
70,7805,51,7715,3,1.17,0.0,0.054687
75,7826,48,7715,4,1.44,0.0,0.054218
80,7848,55,7715,1,1.72,0.0,0.056562
85,7870,48,7715,1,2.01,0.0,0.054218
90,7889,38,7725,3,2.26,0.13,0.050625
95,7917,43,7725,3,2.62,0.13,0.052812
100,7929,40,7725,2,2.77,0.13,0.052187
