Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2159,16,2098,20,6.93,3.91,0.400625
5,2131,41,2065,1,5.55,2.28,0.491093
10,2120,62,2031,1,5.0,0.59,0.568906
15,2101,71,2019,1,4.06,0.0,0.599687
20,2095,98,2031,2,3.76,0.59,0.698437
25,2082,130,2019,1,3.12,0.0,0.821718
30,2088,153,2033,1,3.42,0.69,0.894843
35,2104,136,2019,2,4.21,0.0,0.857812
40,2142,96,2048,1,6.09,1.44,0.710468
45,2184,44,2058,1,8.17,1.93,0.530625
50,2209,24,2063,1,9.41,2.18,0.4625
55,2230,7,2166,1,10.45,7.28,0.4075
60,2227,4,2128,1,10.3,5.4,0.39375
65,2235,2,2167,1,10.7,7.33,0.462187
70,2238,0,2191,9,10.85,8.52,0.758281
75,2249,0,2191,3,11.39,8.52,0.764687
80,2249,0,2191,2,11.39,8.52,0.757187
85,2241,0,2191,7,11.0,8.52,0.789375
90,2244,0,2191,5,11.14,8.52,0.757968
95,2251,0,2191,2,11.49,8.52,0.759375
100,2254,0,2201,3,11.64,9.01,0.760312
