Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3244,10,3120,16,19.84,15.26,0.109843
5,3231,22,2805,2,19.36,3.62,0.121093
10,3163,43,2782,1,16.85,2.77,0.142343
15,3121,61,2707,1,15.29,0.0,0.159375
20,2966,120,2707,10,9.57,0.0,0.216562
25,2881,165,2707,19,6.43,0.0,0.261875
30,2837,183,2707,30,4.8,0.0,0.275625
35,2883,164,2707,22,6.5,0.0,0.260781
40,2962,154,2707,8,9.42,0.0,0.246875
45,3109,113,2782,2,14.85,2.77,0.209687
50,3226,66,2803,1,19.17,3.55,0.164218
55,3316,42,3042,1,22.5,12.38,0.141562
60,3341,20,2832,1,23.42,4.62,0.120156
65,3393,11,3161,1,25.34,16.77,0.110781
70,3391,5,3200,1,25.27,18.21,0.105781
75,3401,2,3147,1,25.64,16.25,0.102812
80,3426,0,3211,1,26.56,18.62,0.101562
85,3421,0,3231,1,26.38,19.36,0.101406
90,3419,1,3233,1,26.3,19.43,0.101562
95,3412,0,3212,1,26.04,18.66,0.100468
100,3432,0,3142,1,26.78,16.07,0.114062
