Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7589,8,7401,21,2.54,0.0,0.036562
5,7545,15,7401,36,1.95,0.0,0.037031
10,7508,28,7401,50,1.45,0.0,0.041093
15,7471,31,7401,67,0.95,0.0,0.041875
20,7451,43,7401,76,0.68,0.0,0.045156
25,7441,59,7401,76,0.54,0.0,0.050156
30,7432,68,7401,81,0.42,0.0,0.054375
35,7448,71,7401,73,0.64,0.0,0.054062
40,7437,93,7401,76,0.49,0.0,0.060156
45,7492,83,7401,40,1.23,0.0,0.058125
50,7565,74,7401,10,2.22,0.0,0.054531
55,7625,67,7401,7,3.03,0.0,0.052656
60,7661,78,7401,7,3.51,0.0,0.055625
65,7740,67,7401,1,4.58,0.0,0.0525
70,7777,48,7443,1,5.08,0.57,0.047187
75,7881,61,7511,1,6.49,1.49,0.051093
80,7934,50,7443,1,7.2,0.57,0.047812
85,7925,48,7526,2,7.08,1.69,0.047187
90,8005,44,7598,1,8.16,2.66,0.045468
95,8013,46,7401,1,8.27,0.0,0.047187
100,8049,57,7401,1,8.76,0.0,0.05
