Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3611,16,3465,32,4.21,0.0,0.021718
5,3602,33,3465,33,3.95,0.0,0.02375
10,3539,43,3465,63,2.14,0.0,0.025468
15,3481,60,3465,91,0.46,0.0,0.027187
20,3476,58,3465,94,0.32,0.0,0.027968
25,3466,57,3465,99,0.03,0.0,0.027031
30,3465,64,3465,100,0.0,0.0,0.029375
35,3467,73,3465,99,0.06,0.0,0.030468
40,3469,78,3465,96,0.12,0.0,0.032031
45,3470,91,3465,92,0.14,0.0,0.035156
50,3484,103,3465,72,0.55,0.0,0.037187
55,3515,109,3465,37,1.44,0.0,0.037968
60,3545,91,3465,20,2.31,0.0,0.035937
65,3575,84,3465,11,3.17,0.0,0.035
70,3609,63,3465,8,4.16,0.0,0.030781
75,3638,50,3465,2,4.99,0.0,0.029375
80,3656,40,3465,2,5.51,0.0,0.026562
85,3666,41,3465,1,5.8,0.0,0.027812
90,3686,27,3465,1,6.38,0.0,0.024843
95,3695,27,3465,1,6.64,0.0,0.025
100,3703,18,3489,1,6.87,0.69,0.022656
