Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3342,14,3192,23,5.79,1.04,0.089687
5,3277,40,3159,4,3.74,0.0,0.108437
10,3250,55,3159,9,2.88,0.0,0.119687
15,3243,51,3159,11,2.66,0.0,0.11875
20,3210,82,3159,18,1.61,0.0,0.141562
25,3186,100,3159,33,0.85,0.0,0.1575
30,3186,114,3159,24,0.85,0.0,0.1675
35,3193,135,3159,27,1.08,0.0,0.18625
40,3210,121,3159,13,1.61,0.0,0.177343
45,3248,98,3159,3,2.82,0.0,0.159375
50,3312,83,3159,1,4.84,0.0,0.147656
55,3375,57,3181,1,6.84,0.7,0.12875
60,3432,27,3192,1,8.64,1.04,0.103906
65,3482,12,3213,4,10.22,1.71,0.09375
70,3464,8,3172,1,9.65,0.41,0.103125
75,3471,4,3213,4,9.88,1.71,0.092187
80,3490,2,3213,4,10.48,1.71,0.087656
85,3500,1,3213,4,10.79,1.71,0.083593
90,3515,0,3213,1,11.27,1.71,0.084375
95,3504,0,3213,1,10.92,1.71,0.083906
100,3500,0,3213,1,10.79,1.71,0.082968
