Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,996,26,990,61,6.3,5.66,0.287656
5,995,32,971,1,6.19,3.63,0.297656
10,993,42,970,1,5.98,3.52,0.316093
15,990,57,937,2,5.66,0.0,0.349843
20,991,75,937,3,5.76,0.0,0.381093
25,981,106,937,6,4.7,0.0,0.443125
30,981,132,937,10,4.7,0.0,0.493906
35,994,109,937,3,6.08,0.0,0.446093
40,1017,56,940,1,8.54,0.32,0.334218
45,1030,17,971,1,9.93,3.63,0.25375
50,1038,7,998,1,10.78,6.51,0.232187
55,1039,1,1002,4,10.89,6.94,0.235156
60,1041,1,1002,4,11.1,6.94,0.223437
65,1042,0,981,1,11.21,4.7,0.218906
70,1039,0,1002,7,10.89,6.94,0.220312
75,1043,0,1002,2,11.31,6.94,0.2175
80,1045,0,1002,2,11.53,6.94,0.219062
85,1045,0,1002,1,11.53,6.94,0.21875
90,1047,0,1002,1,11.74,6.94,0.2175
95,1050,0,1002,2,12.06,6.94,0.2175
100,1049,0,1014,1,11.95,8.22,0.217812
