Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,4435,6,4409,35,4.38,3.77,0.080156
5,4397,44,4249,5,3.48,0.0,0.109843
10,4364,47,4249,9,2.71,0.0,0.110625
15,4331,73,4249,18,1.93,0.0,0.13
20,4293,92,4249,39,1.04,0.0,0.143906
25,4278,103,4249,53,0.68,0.0,0.152187
30,4262,118,4249,59,0.31,0.0,0.164218
35,4253,141,4249,80,0.09,0.0,0.183125
40,4268,128,4249,58,0.45,0.0,0.174531
45,4287,132,4249,36,0.89,0.0,0.180781
50,4337,116,4249,14,2.07,0.0,0.170781
55,4403,65,4249,5,3.62,0.0,0.133281
60,4437,57,4257,2,4.42,0.19,0.128281
65,4474,46,4274,1,5.3,0.59,0.121718
70,4497,43,4249,1,5.84,0.0,0.118281
75,4517,26,4304,1,6.31,1.29,0.105937
80,4553,12,4336,1,7.15,2.05,0.094843
85,4558,12,4340,1,7.27,2.14,0.095156
90,4582,9,4460,12,7.84,4.97,0.093437
95,4592,9,4344,1,8.07,2.24,0.099531
100,4601,5,4446,1,8.28,4.64,0.098593
