Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,6963,23,6949,58,1.52,1.31,0.041093
5,6960,35,6909,1,1.47,0.73,0.045
10,6949,58,6859,5,1.31,0.0,0.052343
15,6931,69,6859,13,1.05,0.0,0.056562
20,6915,89,6859,27,0.82,0.0,0.063281
25,6902,110,6859,31,0.63,0.0,0.072031
30,6897,123,6859,32,0.55,0.0,0.075937
35,6892,129,6859,41,0.48,0.0,0.07875
40,6905,146,6859,27,0.67,0.0,0.082656
45,6934,118,6859,8,1.09,0.0,0.075312
50,6969,101,6859,4,1.6,0.0,0.068281
55,7010,83,6859,1,2.2,0.0,0.063437
60,7070,55,6859,1,3.08,0.0,0.054375
65,7105,41,6915,1,3.59,0.82,0.049218
70,7146,34,6970,1,4.18,1.62,0.047031
75,7183,31,6993,1,4.72,1.95,0.045468
80,7183,18,6956,1,4.72,1.41,0.040781
85,7209,15,7013,1,5.1,2.25,0.040468
90,7205,9,7011,1,5.04,2.22,0.03875
95,7240,13,7013,1,5.55,2.25,0.040468
100,7239,7,7001,1,5.54,2.07,0.0375
