Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3224,1,3193,14,3.7,2.7,0.101406
5,3219,13,3122,4,3.54,0.42,0.11
10,3207,21,3122,8,3.15,0.42,0.119843
15,3178,44,3109,1,2.22,0.0,0.135
20,3187,50,3109,3,2.51,0.0,0.1425
25,3172,68,3109,7,2.03,0.0,0.169531
30,3162,73,3109,9,1.7,0.0,0.164687
35,3185,56,3109,1,2.44,0.0,0.15
40,3208,35,3109,1,3.18,0.0,0.1325
45,3225,15,3109,1,3.73,0.0,0.114531
50,3232,5,3122,4,3.96,0.42,0.105156
55,3237,1,3122,1,4.12,0.42,0.100937
60,3240,1,3164,1,4.21,1.77,0.10125
65,3243,0,3192,1,4.31,2.67,0.100312
70,3245,0,3193,1,4.37,2.7,0.100156
75,3244,0,3193,2,4.34,2.7,0.100468
80,3244,0,3192,1,4.34,2.67,0.100625
85,3248,0,3193,2,4.47,2.7,0.100781
90,3252,0,3193,2,4.6,2.7,0.101093
95,3250,0,3192,2,4.54,2.67,0.101093
100,3243,0,3122,1,4.31,0.42,0.100781
