Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7163,24,7143,58,2.14,1.85,0.123281
5,7113,55,7013,14,1.43,0.0,0.151562
10,7092,60,7013,16,1.13,0.0,0.158593
15,7059,95,7013,28,0.66,0.0,0.191406
20,7053,89,7013,36,0.57,0.0,0.188906
25,7047,102,7013,39,0.48,0.0,0.220156
30,7065,126,7013,20,0.74,0.0,0.225468
35,7103,134,7013,10,1.28,0.0,0.231875
40,7152,146,7013,2,1.98,0.0,0.247031
45,7243,121,7019,1,3.28,0.09,0.224062
50,7399,94,7083,1,5.5,1.0,0.197656
55,7527,85,7215,1,7.33,2.88,0.188281
60,7680,49,7346,1,9.51,4.75,0.153593
65,7785,48,7348,1,11.01,4.78,0.153281
70,7873,35,7386,1,12.26,5.32,0.150468
75,7945,18,7564,1,13.29,7.86,0.124062
80,8032,13,7442,1,14.53,6.12,0.119531
85,8058,14,7593,1,14.9,8.27,0.119687
90,8133,13,7471,1,15.97,6.53,0.11875
95,8145,7,7797,1,16.14,11.18,0.113125
100,8165,3,7813,2,16.43,11.41,0.108593
