Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3370,14,3323,59,1.41,0.0,0.022031
5,3327,29,3323,94,0.12,0.0,0.023906
10,3324,30,3323,99,0.03,0.0,0.024531
15,3325,29,3323,98,0.06,0.0,0.023281
20,3323,30,3323,100,0.0,0.0,0.025
25,3323,36,3323,98,0.0,0.0,0.024687
30,3323,35,3323,99,0.0,0.0,0.025468
35,3323,44,3323,100,0.0,0.0,0.02625
40,3323,55,3323,96,0.0,0.0,0.029687
45,3323,75,3323,93,0.0,0.0,0.032812
50,3325,79,3323,84,0.06,0.0,0.034843
55,3331,95,3323,65,0.24,0.0,0.038125
60,3341,85,3323,49,0.54,0.0,0.037031
65,3361,87,3323,27,1.14,0.0,0.036562
70,3385,75,3323,14,1.87,0.0,0.035468
75,3413,64,3323,9,2.71,0.0,0.033906
80,3433,59,3323,4,3.31,0.0,0.031562
85,3465,56,3323,2,4.27,0.0,0.032031
90,3455,59,3323,6,3.97,0.0,0.034375
95,3477,58,3323,3,4.63,0.0,0.031562
100,3486,57,3323,1,4.91,0.0,0.032343
