Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3074,6,2938,10,13.56,8.53,0.105937
5,3026,26,2801,1,11.78,3.47,0.119687
10,2967,55,2801,1,9.6,3.47,0.146406
15,2935,68,2709,1,8.42,0.07,0.158281
20,2898,98,2707,3,7.06,0.0,0.189218
25,2864,122,2707,8,5.8,0.0,0.207812
30,2853,127,2707,12,5.39,0.0,0.212187
35,2912,104,2707,4,7.57,0.0,0.19375
40,2972,82,2707,3,9.79,0.0,0.173593
45,3043,42,2803,1,12.41,3.55,0.135937
50,3083,15,2845,1,13.89,5.1,0.111562
55,3097,5,2960,1,14.41,9.35,0.102812
60,3107,5,2938,1,14.78,8.53,0.102968
65,3108,0,3076,1,14.81,13.63,0.098281
70,3116,0,2988,1,15.11,10.38,0.100156
75,3118,0,3043,1,15.18,12.41,0.098281
80,3121,0,3092,3,15.29,14.22,0.0975
85,3121,0,2988,1,15.29,10.38,0.097656
90,3134,0,3092,2,15.77,14.22,0.102031
95,3128,0,3041,1,15.55,12.34,0.109843
100,3126,0,3041,1,15.48,12.34,0.098281
