Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3121,8,2952,10,11.98,5.92,0.095937
5,3061,46,2788,2,9.83,0.04,0.123906
10,3025,67,2788,1,8.54,0.04,0.141875
15,2980,83,2788,5,6.93,0.04,0.155312
20,2930,106,2787,4,5.13,0.0,0.176093
25,2892,132,2787,15,3.77,0.0,0.197343
30,2891,133,2787,13,3.73,0.0,0.198281
35,2922,152,2787,7,4.84,0.0,0.215468
40,2990,111,2787,2,7.28,0.0,0.180625
45,3089,76,2797,1,10.84,0.36,0.151718
50,3155,24,2942,1,13.2,5.56,0.108437
55,3178,11,2989,1,14.03,7.25,0.097656
60,3200,3,2999,1,14.82,7.61,0.09125
65,3204,0,2999,1,14.96,7.61,0.088281
70,3216,0,2962,1,15.39,6.28,0.089062
75,3224,2,3096,1,15.68,11.09,0.090625
80,3225,1,3145,2,15.72,12.85,0.089531
85,3215,0,3064,1,15.36,9.94,0.088281
90,3224,0,3133,1,15.68,12.41,0.08875
95,3232,0,3099,1,15.97,11.19,0.089218
100,3231,0,3134,1,15.93,12.45,0.090312
