Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7419,27,7340,17,3.39,2.29,0.130468
5,7372,52,7176,2,2.73,0.0,0.156406
10,7319,76,7176,11,1.99,0.0,0.1825
15,7272,103,7176,29,1.34,0.0,0.209218
20,7242,121,7176,41,0.92,0.0,0.234218
25,7215,135,7176,51,0.54,0.0,0.264687
30,7217,144,7176,47,0.57,0.0,0.257187
35,7244,158,7176,30,0.95,0.0,0.271093
40,7310,146,7176,11,1.87,0.0,0.260156
45,7406,130,7188,1,3.21,0.17,0.246875
50,7547,111,7184,1,5.17,0.11,0.227812
55,7726,68,7212,1,7.66,0.5,0.185156
60,7878,58,7461,1,9.78,3.97,0.174531
65,7972,42,7548,1,11.09,5.18,0.156875
70,8106,31,7657,1,12.96,6.7,0.1525
75,8162,12,7804,1,13.74,8.75,0.135312
80,8229,8,7753,1,14.67,8.04,0.1225
85,8256,6,7804,1,15.05,8.75,0.120468
90,8273,4,7551,1,15.29,5.23,0.119062
95,8324,4,7827,1,16.0,9.07,0.119218
100,8337,3,7833,2,16.18,9.16,0.11875
