Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2598,3,2590,89,0.31,0.0,0.035156
5,2592,10,2590,96,0.08,0.0,0.037343
10,2590,8,2590,97,0.0,0.0,0.036093
15,2590,11,2590,99,0.0,0.0,0.038125
20,2590,13,2590,100,0.0,0.0,0.03875
25,2590,15,2590,99,0.0,0.0,0.039375
30,2590,18,2590,100,0.0,0.0,0.04
35,2590,21,2590,99,0.0,0.0,0.041718
40,2591,31,2590,93,0.04,0.0,0.045625
45,2593,43,2590,87,0.12,0.0,0.049531
50,2606,47,2590,53,0.62,0.0,0.051093
55,2622,25,2590,51,1.24,0.0,0.043906
60,2633,22,2590,42,1.66,0.0,0.043437
65,2643,10,2590,40,2.05,0.0,0.039218
70,2646,13,2590,36,2.16,0.0,0.040312
75,2651,6,2590,37,2.36,0.0,0.037656
80,2660,4,2590,34,2.7,0.0,0.037187
85,2654,3,2590,38,2.47,0.0,0.037031
90,2648,1,2590,46,2.24,0.0,0.035625
95,2667,4,2590,32,2.97,0.0,0.0375
100,2664,0,2590,33,2.86,0.0,0.036562
