Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7961,21,7946,42,2.31,2.12,0.0375
5,7918,39,7781,8,1.76,0.0,0.042968
10,7887,49,7781,21,1.36,0.0,0.046562
15,7870,66,7781,19,1.14,0.0,0.051406
20,7856,74,7781,27,0.96,0.0,0.053906
25,7842,77,7781,21,0.78,0.0,0.055156
30,7840,101,7781,26,0.76,0.0,0.062656
35,7849,105,7781,28,0.87,0.0,0.065312
40,7860,111,7781,26,1.02,0.0,0.066562
45,7900,100,7781,7,1.53,0.0,0.064843
50,7944,93,7781,1,2.09,0.0,0.062031
55,7989,72,7781,1,2.67,0.0,0.054843
60,8023,70,7820,1,3.11,0.5,0.054843
65,8075,73,7781,1,3.78,0.0,0.055468
70,8106,72,7781,1,4.18,0.0,0.055625
75,8147,69,7882,1,4.7,1.3,0.054531
80,8160,60,7867,2,4.87,1.11,0.052187
85,8224,53,7917,1,5.69,1.75,0.05
90,8235,45,7902,1,5.83,1.56,0.048125
95,8261,47,7820,1,6.17,0.5,0.048437
100,8290,52,7959,1,6.54,2.29,0.05
