Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,8559,12,8559,93,3.24,3.24,0.136718
5,8498,46,8290,1,2.51,0.0,0.18
10,8463,67,8290,7,2.09,0.0,0.227031
15,8426,88,8290,10,1.64,0.0,0.244218
20,8402,107,8290,16,1.35,0.0,0.263906
25,8371,133,8290,10,0.98,0.0,0.300625
30,8358,147,8290,19,0.82,0.0,0.322812
35,8389,142,8290,6,1.19,0.0,0.323281
40,8443,108,8290,1,1.85,0.0,0.275
45,8517,82,8293,1,2.74,0.04,0.254531
50,8623,50,8422,1,4.02,1.59,0.204843
55,8707,32,8445,1,5.03,1.87,0.180937
60,8765,29,8455,1,5.73,1.99,0.1775
65,8836,17,8448,1,6.59,1.91,0.162968
70,8891,11,8559,1,7.25,3.24,0.155625
75,8938,7,8488,1,7.82,2.39,0.153437
80,8958,8,8534,1,8.06,2.94,0.151875
85,9015,6,8488,1,8.75,2.39,0.152968
90,9066,5,8575,1,9.36,3.44,0.148437
95,9073,5,8575,1,9.45,3.44,0.148593
100,9149,4,8580,1,10.36,3.5,0.147187
