Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1102,9,1098,23,8.36,7.96,0.250156
5,1102,11,1082,1,8.36,6.39,0.266562
10,1101,23,1076,1,8.26,5.8,0.280468
15,1098,35,1017,1,7.96,0.0,0.307343
20,1091,56,1017,1,7.28,0.0,0.352343
25,1085,86,1017,3,6.69,0.0,0.420937
30,1087,82,1017,4,6.88,0.0,0.428125
35,1095,65,1017,1,7.67,0.0,0.378281
40,1105,35,1067,1,8.65,4.92,0.309687
45,1110,17,1083,1,9.14,6.49,0.272343
50,1114,9,1088,1,9.54,6.98,0.254531
55,1114,4,1090,1,9.54,7.18,0.244843
60,1118,2,1103,1,9.93,8.46,0.239218
65,1118,1,1103,2,9.93,8.46,0.238437
70,1121,0,1105,4,10.23,8.65,0.237187
75,1122,0,1105,5,10.32,8.65,0.237031
80,1122,0,1105,3,10.32,8.65,0.237812
85,1125,0,1105,3,10.62,8.65,0.238281
90,1125,0,1105,1,10.62,8.65,0.237812
95,1126,0,1107,1,10.72,8.85,0.239531
100,1128,0,1115,1,10.91,9.64,0.237812
