Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2899,0,2891,94,3.09,2.81,0.042343
5,2887,10,2812,1,2.67,0.0,0.042031
10,2873,28,2812,5,2.17,0.0,0.047343
15,2854,64,2812,30,1.49,0.0,0.0625
20,2837,84,2812,50,0.89,0.0,0.06875
25,2821,101,2812,79,0.32,0.0,0.075625
30,2816,112,2812,86,0.14,0.0,0.079687
35,2817,97,2812,86,0.18,0.0,0.076875
40,2816,97,2812,84,0.14,0.0,0.073437
45,2817,101,2812,88,0.18,0.0,0.074531
50,2820,107,2812,70,0.28,0.0,0.076718
55,2827,114,2812,56,0.53,0.0,0.080625
60,2847,79,2812,31,1.24,0.0,0.068593
65,2849,78,2812,31,1.32,0.0,0.069218
70,2868,49,2812,7,1.99,0.0,0.058593
75,2872,42,2812,6,2.13,0.0,0.056562
80,2884,29,2812,2,2.56,0.0,0.0525
85,2882,25,2812,3,2.49,0.0,0.05125
90,2886,28,2812,2,2.63,0.0,0.052968
95,2887,16,2812,3,2.67,0.0,0.048281
100,2894,12,2826,1,2.92,0.5,0.047187
