Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1475,16,1470,72,2.36,2.01,0.194531
5,1469,34,1441,14,1.94,0.0,0.224687
10,1459,52,1441,40,1.25,0.0,0.253281
15,1449,66,1441,70,0.56,0.0,0.275
20,1447,75,1441,79,0.42,0.0,0.293437
25,1444,94,1441,87,0.21,0.0,0.325937
30,1446,100,1441,79,0.35,0.0,0.341875
35,1450,115,1441,69,0.62,0.0,0.373906
40,1465,95,1441,24,1.67,0.0,0.347968
45,1486,61,1441,1,3.12,0.0,0.290937
50,1504,35,1450,1,4.37,0.62,0.248906
55,1510,25,1470,1,4.79,2.01,0.23125
60,1519,10,1467,1,5.41,1.8,0.204375
65,1525,3,1470,1,5.83,2.01,0.195937
70,1528,2,1486,1,6.04,3.12,0.193906
75,1536,0,1486,2,6.59,3.12,0.190781
80,1538,2,1481,1,6.73,2.78,0.195156
85,1544,0,1486,1,7.15,3.12,0.192031
90,1543,0,1491,1,7.08,3.47,0.1925
95,1551,0,1495,3,7.63,3.75,0.205781
100,1552,0,1486,2,7.7,3.12,0.193906
