Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,6868,9,6859,77,0.13,0.0,0.033125
5,6862,17,6859,91,0.04,0.0,0.038437
10,6862,21,6859,91,0.04,0.0,0.035781
15,6861,24,6859,94,0.03,0.0,0.0375
20,6860,28,6859,96,0.01,0.0,0.039375
25,6861,42,6859,89,0.03,0.0,0.049843
30,6863,51,6859,84,0.06,0.0,0.049531
35,6869,57,6859,65,0.15,0.0,0.04875
40,6880,76,6859,33,0.31,0.0,0.054843
45,6895,69,6859,17,0.52,0.0,0.052812
50,6924,60,6859,11,0.95,0.0,0.053437
55,6961,49,6859,1,1.49,0.0,0.048125
60,7006,35,6859,1,2.14,0.0,0.042812
65,7018,22,6865,1,2.32,0.09,0.039218
70,7060,14,6870,1,2.93,0.16,0.037031
75,7090,14,6900,1,3.37,0.6,0.035781
80,7100,5,6870,1,3.51,0.16,0.034218
85,7093,3,6911,1,3.41,0.76,0.033593
90,7108,5,6909,1,3.63,0.73,0.03375
95,7124,6,6909,1,3.86,0.73,0.034687
100,7166,4,6939,2,4.48,1.17,0.034062
