Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2883,12,2823,32,6.5,4.29,0.104687
5,2864,33,2760,3,5.8,1.96,0.123281
10,2849,39,2760,4,5.25,1.96,0.127812
15,2832,64,2760,8,4.62,1.96,0.151093
20,2824,74,2707,1,4.32,0.0,0.159218
25,2824,96,2707,4,4.32,0.0,0.196718
30,2819,91,2707,3,4.14,0.0,0.178125
35,2827,91,2707,5,4.43,0.0,0.177031
40,2889,53,2707,1,6.72,0.0,0.143437
45,2943,33,2817,3,8.72,4.06,0.125937
50,2976,14,2823,1,9.94,4.29,0.108593
55,2994,6,2817,1,10.6,4.06,0.101406
60,3008,1,2881,1,11.12,6.43,0.097656
65,3004,1,2802,1,10.97,3.51,0.097656
70,3002,1,2826,1,10.9,4.4,0.097031
75,3021,0,2832,1,11.6,4.62,0.09625
80,3027,0,2873,1,11.82,6.13,0.096562
85,3018,0,2832,2,11.49,4.62,0.096875
90,3025,0,2883,2,11.75,6.5,0.095937
95,3038,0,2877,1,12.23,6.28,0.096718
100,3035,0,2877,1,12.12,6.28,0.098281
