Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1767,20,1666,10,8.94,2.71,0.37
5,1758,26,1666,8,8.38,2.71,0.387812
10,1760,36,1666,10,8.51,2.71,0.430937
15,1754,52,1630,1,8.14,0.49,0.466718
20,1750,75,1666,9,7.89,2.71,0.540937
25,1750,96,1666,5,7.89,2.71,0.617656
30,1743,129,1658,1,7.46,2.22,0.699218
35,1765,100,1669,1,8.82,2.9,0.61625
40,1802,68,1649,1,11.1,1.66,0.521875
45,1833,23,1674,1,13.01,3.21,0.390312
50,1851,9,1719,1,14.12,5.98,0.344375
55,1860,5,1748,3,14.67,7.77,0.332656
60,1867,3,1748,3,15.1,7.77,0.328906
65,1864,1,1748,1,14.92,7.77,0.322812
70,1864,0,1748,4,14.92,7.77,0.324062
75,1876,0,1719,1,15.66,5.98,0.338593
80,1878,0,1748,2,15.78,7.77,0.338281
85,1879,0,1748,2,15.84,7.77,0.322812
90,1884,0,1799,1,16.15,10.91,0.322656
95,1885,0,1807,1,16.21,11.41,0.326562
100,1889,0,1771,1,16.46,9.19,0.334375
