Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2923,7,2916,93,6.56,6.31,0.040312
5,2865,44,2823,54,4.45,2.92,0.056718
10,2837,71,2743,3,3.43,0.0,0.068125
15,2823,57,2743,8,2.92,0.0,0.06375
20,2806,79,2743,25,2.3,0.0,0.075625
25,2789,88,2743,42,1.68,0.0,0.08
30,2804,83,2743,26,2.22,0.0,0.080156
35,2795,96,2743,34,1.9,0.0,0.097031
40,2795,120,2743,35,1.9,0.0,0.117656
45,2825,111,2743,17,2.99,0.0,0.103906
50,2835,110,2743,5,3.35,0.0,0.099531
55,2854,111,2743,5,4.05,0.0,0.101093
60,2868,97,2743,6,4.56,0.0,0.095625
65,2898,96,2768,1,5.65,0.91,0.096875
70,2918,94,2823,1,6.38,2.92,0.096406
75,2937,72,2743,1,7.07,0.0,0.08625
80,2945,65,2743,1,7.36,0.0,0.08375
85,2965,50,2768,1,8.09,0.91,0.075468
90,2981,47,2848,1,8.68,3.83,0.075312
95,2987,32,2834,1,8.9,3.32,0.067187
100,2991,34,2866,1,9.04,4.48,0.068437
