Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1791,17,1715,5,8.28,3.69,0.346718
5,1782,25,1715,9,7.74,3.69,0.370781
10,1764,29,1710,1,6.65,3.39,0.384531
15,1767,36,1715,13,6.83,3.69,0.408125
20,1767,65,1715,11,6.83,3.69,0.487187
25,1763,82,1706,2,6.59,3.14,0.538281
30,1762,115,1678,1,6.53,1.45,0.638125
35,1804,91,1715,2,9.07,3.69,0.586718
40,1830,59,1720,1,10.64,3.99,0.480937
45,1860,28,1725,1,12.45,4.29,0.387031
50,1884,9,1727,1,13.91,4.41,0.331562
55,1888,4,1793,1,14.15,8.4,0.317187
60,1897,1,1819,1,14.69,9.98,0.324687
65,1909,1,1783,1,15.42,7.8,0.31125
70,1910,0,1773,1,15.48,7.19,0.318906
75,1912,0,1792,1,15.6,8.34,0.308437
80,1913,0,1838,1,15.66,11.12,0.307968
85,1914,0,1848,1,15.72,11.73,0.307812
90,1922,0,1842,1,16.2,11.37,0.307343
95,1931,0,1857,1,16.75,12.27,0.307187
100,1919,0,1855,1,16.02,12.15,0.30625
