Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3390,9,3371,59,2.02,1.44,0.021562
5,3378,20,3323,4,1.66,0.0,0.023593
10,3356,48,3323,14,0.99,0.0,0.026406
15,3347,60,3323,19,0.72,0.0,0.029531
20,3343,66,3323,25,0.6,0.0,0.03
25,3332,76,3323,52,0.27,0.0,0.032968
30,3329,94,3323,68,0.18,0.0,0.036093
35,3329,94,3323,68,0.18,0.0,0.035312
40,3336,95,3323,50,0.39,0.0,0.039218
45,3339,103,3323,36,0.48,0.0,0.038281
50,3355,96,3323,29,0.96,0.0,0.037187
55,3375,80,3323,16,1.56,0.0,0.033593
60,3401,78,3323,7,2.35,0.0,0.034218
65,3429,55,3323,3,3.19,0.0,0.03
70,3464,52,3323,3,4.24,0.0,0.028593
75,3478,54,3323,1,4.66,0.0,0.029843
80,3492,40,3323,1,5.09,0.0,0.026406
85,3516,42,3346,2,5.81,0.69,0.028125
90,3537,35,3323,2,6.44,0.0,0.025781
95,3545,33,3346,1,6.68,0.69,0.026562
100,3569,26,3369,1,7.4,1.38,0.024218
