Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2299,17,2219,51,9.32,5.52,0.050625
5,2218,49,2150,1,5.47,2.23,0.062343
10,2187,73,2103,12,3.99,0.0,0.076718
15,2152,105,2103,31,2.33,0.0,0.085937
20,2135,123,2103,48,1.52,0.0,0.093125
25,2118,124,2103,71,0.71,0.0,0.092968
30,2121,126,2103,66,0.86,0.0,0.09625
35,2122,141,2103,61,0.9,0.0,0.101875
40,2140,141,2103,43,1.76,0.0,0.102656
45,2167,157,2103,11,3.04,0.0,0.111093
50,2189,136,2103,11,4.09,0.0,0.102812
55,2219,133,2103,3,5.52,0.0,0.10125
60,2262,120,2144,1,7.56,1.95,0.095937
65,2297,115,2178,1,9.22,3.57,0.094218
70,2328,108,2155,1,10.7,2.47,0.090625
75,2364,98,2195,1,12.41,4.37,0.087812
80,2378,95,2207,1,13.08,4.95,0.086875
85,2397,93,2236,1,13.98,6.32,0.085625
90,2430,90,2195,1,15.55,4.37,0.08375
95,2482,68,2224,1,18.02,5.75,0.075937
100,2472,72,2298,1,17.55,9.27,0.076718
