Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7029,3,7029,100,0.0,0.0,0.031093
5,7029,4,7029,100,0.0,0.0,0.030468
10,7029,3,7029,100,0.0,0.0,0.031562
15,7029,5,7029,100,0.0,0.0,0.031406
20,7029,5,7029,100,0.0,0.0,0.031093
25,7029,9,7029,100,0.0,0.0,0.033437
30,7029,11,7029,100,0.0,0.0,0.034531
35,7029,15,7029,100,0.0,0.0,0.035
40,7029,22,7029,99,0.0,0.0,0.038437
45,7031,29,7029,84,0.03,0.0,0.041562
50,7043,35,7029,63,0.2,0.0,0.043906
55,7057,24,7029,41,0.4,0.0,0.040781
60,7092,22,7029,33,0.9,0.0,0.039843
65,7097,25,7029,26,0.97,0.0,0.042031
70,7145,15,7029,18,1.65,0.0,0.039218
75,7154,11,7029,17,1.78,0.0,0.038125
80,7172,8,7029,19,2.03,0.0,0.036875
85,7222,9,7029,6,2.75,0.0,0.0375
90,7223,8,7029,12,2.76,0.0,0.037343
95,7232,8,7029,9,2.89,0.0,0.038281
100,7264,4,7029,4,3.34,0.0,0.035781
