Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,955,5,955,91,1.92,1.92,0.203125
5,956,6,955,89,2.03,1.92,0.206093
10,955,9,955,95,1.92,1.92,0.212031
15,956,11,955,90,2.03,1.92,0.219375
20,956,16,937,1,2.03,0.0,0.226718
25,955,21,937,1,1.92,0.0,0.236875
30,955,26,937,4,1.92,0.0,0.24875
35,956,31,937,3,2.03,0.0,0.259062
40,958,20,937,2,2.24,0.0,0.238906
45,963,7,955,36,2.77,1.92,0.228281
50,963,4,955,24,2.77,1.92,0.209687
55,966,0,941,1,3.09,0.43,0.204375
60,966,0,955,20,3.09,1.92,0.203281
65,969,0,955,15,3.42,1.92,0.204062
70,968,0,955,12,3.31,1.92,0.203906
75,968,0,955,14,3.31,1.92,0.205312
80,972,0,955,8,3.74,1.92,0.206093
85,973,0,955,11,3.84,1.92,0.2175
90,970,0,955,11,3.52,1.92,0.205625
95,968,0,955,11,3.31,1.92,0.205156
100,969,0,955,17,3.42,1.92,0.205
