Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,8862,20,8732,50,6.98,5.41,0.117968
5,8555,70,8321,1,3.27,0.45,0.163906
10,8501,80,8284,2,2.62,0.0,0.174687
15,8443,110,8284,8,1.92,0.0,0.204218
20,8418,123,8284,8,1.62,0.0,0.216875
25,8383,142,8284,13,1.2,0.0,0.2425
30,8376,150,8284,14,1.11,0.0,0.279062
35,8378,177,8284,17,1.13,0.0,0.301406
40,8436,148,8284,5,1.83,0.0,0.269062
45,8484,130,8305,1,2.41,0.25,0.255781
50,8562,131,8321,2,3.36,0.45,0.253906
55,8642,110,8357,1,4.32,0.88,0.235625
60,8742,92,8453,1,5.53,2.04,0.220468
65,8855,96,8446,1,6.89,1.96,0.231875
70,8933,69,8576,1,7.83,3.52,0.20875
75,9072,44,8479,1,9.51,2.35,0.171562
80,9181,34,8605,1,10.83,3.87,0.157656
85,9191,25,8527,1,10.95,2.93,0.1525
90,9316,26,8818,1,12.46,6.45,0.173437
95,9326,16,8645,1,12.58,4.36,0.1425
100,9326,8,8599,1,12.58,3.8,0.132187
