Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1349,6,1331,37,5.97,4.56,0.224375
5,1353,8,1296,1,6.28,1.81,0.230468
10,1346,17,1280,2,5.73,0.55,0.248593
15,1349,22,1296,4,5.97,1.81,0.259843
20,1346,30,1280,3,5.73,0.55,0.280625
25,1341,57,1280,3,5.34,0.55,0.338437
30,1339,64,1273,3,5.18,0.0,0.355781
35,1345,60,1280,3,5.66,0.55,0.351406
40,1356,35,1294,2,6.52,1.65,0.296875
45,1361,24,1294,1,6.91,1.65,0.275781
50,1370,8,1302,1,7.62,2.28,0.254687
55,1371,1,1331,1,7.7,4.56,0.225
60,1373,2,1331,1,7.86,4.56,0.227968
65,1371,1,1353,1,7.7,6.28,0.227968
70,1376,0,1364,44,8.09,7.15,0.227656
75,1374,0,1364,38,7.93,7.15,0.22875
80,1376,0,1350,1,8.09,6.05,0.227031
85,1377,0,1364,27,8.17,7.15,0.230781
90,1377,0,1364,32,8.17,7.15,0.239531
95,1377,0,1364,25,8.17,7.15,0.23
100,1376,0,1364,28,8.09,7.15,0.229687
