Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2305,8,2260,45,4.58,2.54,0.683125
5,2298,12,2227,1,4.26,1.04,0.662812
10,2292,36,2237,6,3.99,1.5,0.895625
15,2286,52,2228,1,3.72,1.09,1.037187
20,2276,59,2204,2,3.27,0.0,1.072968
25,2276,79,2204,2,3.27,0.0,1.239687
30,2277,100,2204,2,3.31,0.0,1.362968
35,2286,77,2204,4,3.72,0.0,1.232656
40,2317,43,2233,1,5.13,1.32,1.033281
45,2324,22,2227,1,5.44,1.04,0.882187
50,2337,3,2260,2,6.03,2.54,0.736562
55,2338,2,2260,2,6.08,2.54,0.733437
60,2342,0,2260,2,6.26,2.54,0.718437
65,2339,0,2271,9,6.13,3.04,0.679843
70,2345,0,2260,2,6.4,2.54,0.727968
75,2343,0,2271,11,6.31,3.04,0.753281
80,2348,0,2260,1,6.53,2.54,0.724375
85,2335,0,2260,1,5.94,2.54,0.729218
90,2349,0,2271,4,6.58,3.04,0.730781
95,2346,0,2260,2,6.44,2.54,0.729218
100,2346,0,2260,2,6.44,2.54,0.729843
